sekolah_id,nama_sekolah
a054b358-013c-e111-9778-932ec521dbe7,SMP NEGERI 13 SIGI
400de257-013c-e111-bcb9-51283aa16e3c,SD NEGERI 11 BIAU
00b1ad58-013c-e111-b07e-950870dad0c0,SMP NEGERI 2 TINANGKUNG SELATAN
d8b5d57c-d1fc-42a0-b56a-a2352ba04b8d,SMP ISLAM FARID AS-SHOLEH NW
008ed858-013c-e111-a9b4-ad2ebf710478,SMP NEGERI 10 PALU
30bcd158-013c-e111-8c26-295e705a8630,SMP NEGERI 1 PARIGI
e0bed858-013c-e111-9de4-4f17232b8b2c,SMP NEGERI 13 PALU
404bdb22-95fe-e111-ba9e-df8e06c1e96e,SMP NEGERI 3 DUHIADAA
4a7f21c2-e84d-485c-8f0f-c6b83e28e771,SMAS AL-KHAIRAAT BUNGINTIMBE
801bd357-013c-e111-be7d-bff82d5b34a6,SD INPRES BALAANG
f961d9f3-fc45-4ae1-aa6a-fe3ae1cebe07,SMAS MUHAMMADIYAH WOTU
e02b6258-013c-e111-af01-c9616e4fccb6,SD ALKHAIRAAT PEBATAE
202fd357-013c-e111-bb08-0b2e544e3fa3,SDN INPRES BOLITAN
809fd058-013c-e111-b50e-a3dd15c6df9f,SMP NEGERI 1 BUMI RAYA
b0a23d58-013c-e111-92ed-0fa0221c3038,SD NEGERI 13 AMPANA KOTA
2c8eb7a3-9041-425e-839e-45034f8d5c7a,SMAN 1 BANAWA
10c7e658-013c-e111-bb1a-2174f392c0d6,SMP KARYA BAKTI MAMBORO
00c41558-013c-e111-bfe7-63fb9a1dba01,SD NEGERI BINANGGA
a775c159-6ef0-4fe0-abe8-7205abbcbfe5,SMP NEGERI 3 LABUAN
00e19f57-013c-e111-82fc-11371aadbc1e,SD NEGERI TRANSMIGRASI WATUAWU
a0a26757-013c-e111-92cf-992fdd0d4aea,SDN 8 BANAWA
b244a231-8136-41bb-bfc4-f72cf97b1999,SMP SATAP NEGERI 2 PARIGI BARAT
4048bd58-013c-e111-8d88-ed8ae3417ada,SMP NEGERI 1 BATUI
0070e658-013c-e111-8409-13516101c37e,SMP GKST PALU
ebd94c1a-36a7-4a66-a63e-afe5546132ce,SD KECIL SIDOAN TIMUR
442f3da2-9099-41a8-aaeb-12bd427fcab6,SMKN 1 PARIGI
6047ec57-013c-e111-a724-79b5f8f0b7cb,SD NEGERI TINADING
40194758-013c-e111-bc9b-1924d1f1ce77,SD NEGERI KABONENA
508d3c57-013c-e111-8039-a17176bf673f,SEKOLAH DASAR NEGERI ALAKASING
a0ae2658-013c-e111-8894-2b88207d8d6a,SD NEGERI 2 BOLANO
d0c46157-013c-e111-adc2-152272c712a2,SD NEGERI BALANE
80630d82-74fb-4714-bac5-877f820fa809,SMPN 6 BUNGKU UTARA SATU ATAP
00f96458-013c-e111-807d-8f109c8a4b89,SD ISLAM TERPADU PERSIS
400fc958-013c-e111-a2a9-fddc6cac8223,SMP NEGERI 1 GADUNG
50190f58-013c-e111-a334-8f5fdf9607eb,SD NEGERI KEUREA
20f41758-013c-e111-9df2-2db9fcf0f6e0,SD INPRES 2 TOBOLI
e02c4258-013c-e111-b6c7-69844dbb1901,SD NEGERI MILOK
409bf957-013c-e111-b26e-7df43ebb6c38,SD NEGERI DIULE
4097b251-f9fe-e111-8633-357ce6f263fd,SMP NEGERI 7 Ampana Tete
7071c477-eafe-e111-89c2-e5bddd37b087,SMPN SATAP 3 SINDUE TOMBUSABORA
60eadd57-013c-e111-8b30-17200e51a64a,SD NEGERI 1 BUNOBOGU
9da34fbe-e74e-477c-8400-5d16d037dd72,SMPN 7 RIO PAKAVA
208aa357-013c-e111-a939-45299c616e93,SD NEGERI 3 TOINASA
47f0f612-858b-4d5d-bde0-6dcb1b6b1491,SMKS LEMBO RAYA
c0664057-013c-e111-aa19-61bca04df277,SD INPRES BOLOY
c084e357-013c-e111-94a0-759a370b4888,SD NEGERI 7 TILOAN
20ddddd0-6585-e111-9573-8b56ed2449ef,SMP NEGERI 3 LIMBOTO BARAT
40c0bb58-013c-e111-a325-3f34dc62439a,SMP NEGERI 1 POSO PESISIR SELATAN
a0bac177-eafe-e111-993f-c575eb543f29,SDN 20 BALAESANG TANJUNG
40233358-013c-e111-bff1-5fe888472547,SD NEGERI INTI LEMUSA
c0034658-013c-e111-8be4-85a2c4b9fd9c,SD NEGERI 8 PALU
c021c758-013c-e111-b622-3d8eeb447f18,SMP NEGERI 3 BIAU
c0d72d58-013c-e111-b535-c7fa4a2c59b7,SD INPRES 3 MANINILI
2c1dbbc6-8b03-40d4-9116-06dd47dc1b65,MTSN MOROWALI
5021814b-eefe-e111-80cb-7bf0e57117d0,SMP NEGERI 3 POSO PESISIR UTARA
69482126-da28-49cc-aa2d-452aef00de20,SMP IT QURROTA A YUN PALU
a0e57057-013c-e111-95a2-55ef5d9b643a,SDN 22 BANAWA
a09ea657-013c-e111-a569-4fc8a8ff9483,SD NEGERI 24 POSO
c0bf2d58-013c-e111-9bae-439730d4277a,SD INPRES 2 TOLAI
7072f957-013c-e111-845d-1fe112884040,SD NEGERI 2 SALUMPAGA
b094914a-1824-4f53-a0f6-b2628e1fe899,SMKN 1 BANAWA SELATAN
c054e657-013c-e111-aa2c-033a99171640,SLB NEGERI TOLITOLI
a079ae58-013c-e111-8f69-a5ee1204242a,SMP NEGERI 2 BOKAN KEPULAUAN
ec587876-4219-4919-9a36-f3311616bb2e,Data sekolah kosong (ID tidak aktif/invalid)
b0501d58-013c-e111-be96-d18aa0f57290,SD NEGERI TADA
b042b753-c628-e211-9780-8f7bd285862d,SMPN 3 Paleleh Barat
b07da557-013c-e111-92f5-6ff464af9c54,SD NEGERI 8 POSO
a02ddf58-013c-e111-95dc-81e50ed2bf81,SMP GKST POSO
d084d258-013c-e111-810f-a1b230015eaa,SMP NEGERI 1 AMPIBABO
0e8c6cb6-9e81-4230-9364-b6f55ac0b4d1,SMA NEGERI 2 TOILI
40447257-013c-e111-a78b-05a6e788822a,SDN 3 LABUAN
c0f3d558-013c-e111-af00-83122b5dc6d4,SMP NEGERI 2 TOJO
00ecdf02-a0d4-e111-82cb-3f9d81ff02b8,SMP NEGERI 4 BUNGKU TIMUR SATU ATAP
6d477cf6-8465-4b10-8f50-db0af5a3cd17,MTSS FASTABIQUL KHAIRAAT
3f2c248a-1ec4-4290-b458-885939ad8c60,SMAS ATMAJAYA
80658e57-013c-e111-a63c-472c0e45beb6,SD NEGERI 1 BANGGA
00a03158-013c-e111-8417-39c52ec98f3d,SD INPRES 2 KOTARAYA
d057d357-013c-e111-a31c-57e35fbc0371,SD INPRES 2 PAKASUA
0083b858-013c-e111-8d5f-099214c624f6,SMP NEGERI 9 SIGI
409fb458-013c-e111-a00f-8fdf166debcb,SMP NEGERI 2 BANAWA TENGAH
0410bd82-5b73-473e-85b9-d620ca597649,MTS AL-AMIN BONDOYONG
30dad558-013c-e111-b2be-a7e7a150a94a,SMP NEGERI 1 TOJO
9895bcaf-e336-4fae-8c2f-692f019c7a98,MTSS ALKHAIRAAT SIGENTI
8eea9cb7-1d9d-44e1-b25f-e82ce8e8e27f,SD NEGERI 11 PALELEH
20565c58-013c-e111-a7bb-15cf9becab26,SD GKST 2 TENTENA
b023c258-013c-e111-a30f-9f73d94896e0,SMP NEGERI 1 LABOBO
80410f58-013c-e111-8503-31a2981703c5,SD NEGERI FATUFIA
60c4f357-013c-e111-a2c7-cb2dc9573fb6,SD NEGERI 1 BILO
0059a0ca-37a7-e211-89d2-e1708c236337,SMP NEGERI 7 BUNTA
5895a7c3-ce2f-4dff-9bb6-0263e5f03ba0,SMAN 1 BUNTA
90d2c458-013c-e111-842a-355dc2f166de,SMPN 2 LAKEA SATAP LAKUAN BUOL
20eb625c-fbfe-e111-96c9-255cc804e900,SMP SATU ATAP NEGERI 1 TINOMBO 
5167955b-26f9-46ad-886d-e704c18d271e,SD Negeri Ululaa
d0043b57-013c-e111-a737-d7ffbd181d9f,SDN INPRES LESANTOBUNGIN
c0abbd58-013c-e111-b482-5df323437d97,SMP NEGERI 3 BATUI
a0c2c057-013c-e111-af8e-63087268c55d,SD NEGERI 6 TOILI
80f346bd-0d26-e111-b2c9-a54ae5049b97,UPT SD NEGERI 2 TIMORENG PANUA
20b0307e-30f5-e011-a47d-27d9745e53ea,SD NEGERI 001 PAYUNG-PAYUNG
8043eb57-013c-e111-8092-fb41807748e8,SD NEGERI 1 BASI
50bae157-013c-e111-b181-f73b384220e9,SD NEGERI 7 BIAU
90a6e157-013c-e111-87e1-376f4a6b3be7,Data sekolah kosong (ID tidak aktif/invalid)
80865058-013c-e111-a374-a32c015f3d32,SD INPRES 7 LABUAN BARU
a0226558-013c-e111-9f96-911489d28ac1,SD ALKHAIRAAT 2 PALU
60fb2afa-f0fe-e111-a196-05df30707c3e,SMPN 1 Karamat
40c28457-013c-e111-9d7e-57d8cd152309,SDN 28 DAMPELAS
221ea2ec-f043-4216-bd57-312523448012,SMP NEGERI 8 BUKAL
70742e58-013c-e111-842d-3d0b600e3461,SD UPT 2 MANINILI
10d2d158-013c-e111-9bd1-835cf6585ba7,SMP NEGERI 2 PARIGI
0026b158-013c-e111-ba10-e946cc85a064,SMP NEGERI 7 SIGI
20f01558-013c-e111-a141-8b29fdff960c,SD INPRES LEBO
c055ed57-013c-e111-916d-857f733d5369,SD NEGERI 4 KOMBO
50a16357-013c-e111-969b-5553e3fe13c6,SD INPRES MATANTIMALI
99ca37dc-106f-4689-a46f-69d548a4d9d9,MTSS DDI KELURAHAN BARU
60396c57-013c-e111-925a-6db0157c79f1,SDN 11 BANAWA
b089625c-fbfe-e111-863c-353e2eb6dbe0,SMP NEGERI SATU ATAP NEGERI 2 KASIMBAR
40bf6d7c-8d18-e111-89a9-7fec468c7212,SD ISLAM PELITA HATI
a0254040-8efe-e111-8a9c-57b022d07f59,SMP NEGERI 12 SATAP PULUBALA
60a27b57-013c-e111-8fec-2dcd4cbd808c,SDN 13 BALAESANG
e6b55949-fd7c-41b7-b85d-dcc244dadaf4,SMA TAHFIDZ AL-IZZAH
a07dd958-013c-e111-a2be-69748b558c58,SMP NEGERI 7 PALU
60d82058-013c-e111-903f-c96b93671c94,SD NEGERI TINGKULANG
525aebe9-fa1e-4648-a59e-a5cf03b385e0,MIS ALKHAIRAAT TOKORONDO
2052ba58-013c-e111-a759-3143b25c9d20,SMP NEGERI 1 LORE PEORE
00d9e457-013c-e111-9d03-5d5b6b2f3e48,SD NEGERI 6 BUKAL
b0e32558-013c-e111-ab2b-0bfc36af16e9,SD INPRES KARYA AGUNG
704ef157-013c-e111-ae7d-df3d507b8725,SD NEGERI OGOGASANG
e02e2158-013c-e111-b66a-258d243a0019,SD NEGERI 1 TILUNG
e0cc8857-013c-e111-9a0b-fb826734e812,SDN 12 BANAWA SELATAN
ffa0d552-242d-4812-ae4a-e54c9428ae8e,SMAS MUHAMMADIYAH LUWUK
1d501ca2-30fb-4bf2-81e5-96363113fe91,SMAN 1 SIDOAN
80f6f757-013c-e111-9593-77c1978a58ce,SD NEGERI 2 OGOMOLI
0e8f4db9-f38b-4bdd-bb0b-52723cfda453,SMP NEGERI 6 BIAU
2636d506-4f55-4ae3-8efc-19a27c26bf60,SMAS KARUNA DIPA
30773f58-013c-e111-8874-9fe9172877f0,SD NEGERI KAVETAN
60a3b558-013c-e111-920b-9f3de0c248a0,SMP NEGERI 2 SINDUE TOMBUSABORA
cdadee9e-8030-4158-b164-a5f74dc4551a,SMA NEGERI 11 SIGI
60c23357-013c-e111-bf74-3944dba9f3e0,SD NEGERI TINAKIN
b05a5ee3-9fd4-e111-b122-696226badc0e,SMP NEGERI 3 WITA PONDA SATU ATAP
a04ece57-013c-e111-802b-8d894a0f651a,SD INPRES MAKAPA B
91221827-4a20-4a79-84ae-153b77d9aea8,SMTK SETIA BULAGI
d022ea57-013c-e111-aaf5-27efebea2416,SD NEGERI 1 GALUMPANG
908e1c58-013c-e111-924d-e954bb3ab69f,SD NEGERI INTI 2 TERPENCIL LOMBOK
40207c57-013c-e111-ae26-05e2b31de7c8,SDN 17 BALAESANG
00476ea2-c1cc-e111-b7d4-49ab37bccc59,SD NEGERI 1 KALORA
e0a55858-013c-e111-b4be-679a17366978,SD MUHAMMADIYAH 2 TANJUNG KARANG
6ec9feef-ae37-49d7-a568-9b09b1eaf112,SMA NEGERI 1 BANAWA TENGAH
80198a57-013c-e111-99d7-d5027d4880bd,SDN 9 RIO PAKAVA
90718415-31f5-e011-ba41-cd4b5f2667f5,SMPN SATU ATAP BUNGA MEKAR
c05cd758-013c-e111-8009-bd74d5584739,SMP NEGERI 3 AMPANA KOTA
60905b5c-fbfe-e111-8e1f-67672473d532,SD NEGERI TOMBI
b0fe0558-013c-e111-bc52-dd55f32db391,SD NEGERI KOROBONDE
12f9fda7-1cf2-4247-98ce-9038f55304f8,SMA Negeri Tolisu
a099b557-013c-e111-a356-d742324c9735,SD NEGERI 3 LUWUK
e0cf804b-eefe-e111-9392-3f79f8c1fb9e,SMP NEGERI 4 POSO PESISIR
a0981e58-013c-e111-92b7-174490d956e4,SD INPRES 2 TINOMBO
20eeb358-013c-e111-bc03-f9f8eba294a4,SMP NEGERI 1 BANAWA TENGAH
e0007257-013c-e111-9e00-5de64184a850,SDN 2 LABUAN
607bc7a2-a0d4-e111-adbb-658e352f4686,SD NEGERI 1 ULU LAA
2f896aba-d643-48a8-a27e-0ec5eacc046f,SMKN 1 POSO PESISIR
20b82bfa-f0fe-e111-8e82-1748f4cb78fe,SMPN 4 Momunu
e025d158-013c-e111-a9a4-7d715aacde80,SMP NEGERI 2 MAMOSALATO
0029105d-e7fe-e111-93e0-e3d3055419d1,SMP NEGERI 5 TOILI BARAT
a0f9ec57-013c-e111-a468-67057c727ed3,SD NEGERI 2 BUGA
b06eb758-013c-e111-a736-41d984047c06,SMP NEGERI 5 Sojol
00e4cd58-013c-e111-b826-e5f5c21a83f5,SMP NEGERI 1 BUNGKU SELATAN
e0d16757-013c-e111-ad32-09408453d7d8,SDN 1 BANAWA TENGAH
e0d10958-013c-e111-9312-d5b4c824cc41,SD NEGERI KOROMATANTU
80314c58-013c-e111-bd6f-5b5f10e383f2,SD INPRES 2 TANAMODINDI
8046d857-013c-e111-9f97-b1ecb396bc89,SD NEGERI 5 LAKEA
20813457-013c-e111-8e9e-f7f693c9cd0d,SD NEGERI LOKOTOY
2020d558-013c-e111-8bfe-d5832e7ded22,SMP SATU ATAP NEGERI 1 MEPANGA
e06d5c5c-fbfe-e111-b69d-21703eaa8e48,SD KECIL SINGURA
8546ac6f-48df-4c2a-91f1-e4ae592d39d7,SMAN 1 AMPANA TETE
201ff557-013c-e111-b513-4d98326b6e97,SD NEGERI 20 TOLITOLI
4d14c0d2-77c9-4177-9dff-c80fbdcbc079,SMKN 1 SOJOL
063a63de-51ad-4859-9e3c-ad26c1103a79,SMA NEGERI 5 SIGI
e0a28557-013c-e111-8a5d-2f2cc999e079,SDN 3 SOJOL UTARA
00966258-013c-e111-b526-8927ae1a7165,SD ALKHAIRAAT BANTAYA
60f8e157-013c-e111-9345-c1cee8404575,SD NEGERI 10 BIAU
0093c858-013c-e111-8616-ebc3273ca415,SMP NEGERI 3 BUKAL
609f0a58-013c-e111-927e-b95cf1fac7a9,SD INPRES KOYA
cbd4767b-1283-41fd-bd8b-3d58075c4ddc,SMAN 1 MOUTONG
10f0c677-eafe-e111-bf60-c72bf44c79ef,SMPN SATAP 3 SOJOL UTARA
a0ce7557-013c-e111-8839-d95478a25f93,SDN 7 SINDUE TOMBUSABORA
d05de058-013c-e111-ba4b-c5b00de8f638,SMP KRISTEN LUWUK
800b2958-013c-e111-b42c-a138e75c2032,SD INPRES 2 WANAGADING
c01fd958-013c-e111-af72-8d1b151a4b43,SMP NEGERI 9 PALU
b034a158-013c-e111-bd00-55a13aeb7d90,SMP ALKHAIRAT TANDAIGI
60891058-013c-e111-9fe7-8d5bd6f03aa7,SD NEGERI 2 BERINGIN JAYA
dc82e951-6e4d-4879-bb8e-eb229b5c1907,MTSS NURUL KHAIRAAT SURUMANA
40a2ba58-013c-e111-9699-1d3054496b9b,SMP NEGERI SATU ATAP TOYADO
404cd458-013c-e111-be31-7d540376ae67,SMP NEGERI 5 BOLANO LAMBUNU
682377f7-d42a-418d-823e-75ec3aac8fd5,MTSN 2 TOLITOLI
500f1d58-013c-e111-9443-0d822e9767a9,SD NEGERI SIPAYO
e02a4357-013c-e111-a103-351c27cbb1e8,SD INPRES 3 LUMBI-LUMBIA
a0b32358-013c-e111-abbb-dd086ba5f96a,SDN 2 TERPENCIL EEYA
c097d658-013c-e111-ae85-df3a3dae000b,SMP NEGERI 1 AMPANA TETE
70f50ebf-f3fe-e111-9dfa-3bf0a813d4f3,SMP NEGERI SATU ATAP MANDEL
40d3585c-fbfe-e111-92a3-eb87fc5c4b16,SD KECIL BONESOMPE
60c1d358-013c-e111-bb6c-a5ced3cc057f,SMP NEGERI 1 MOUTONG
7060f757-013c-e111-910b-4728aa390732,SD NEGERI 3 TINIGI
e008c058-013c-e111-89f5-17c23aaceffa,SMP NEGERI 4 BUNTA
e0f0b0d0-6585-e111-af61-937bf1decd92,SDN 7 TILONGKABILA
8046f1d0-6585-e111-83bf-419aea019780,SMP NEGERI 1 TOLINGGULA
45eec891-a955-4451-97a0-d0d468bc6653,SMAN 1 PARIGI UTARA
603cf857-013c-e111-a13c-3dc4b4dc49fc,SD NEGERI LABENGGA
2f8ab832-f62e-4cb8-8e2a-c10f9f847689,SMKN 1 DONDO
404e7b57-013c-e111-b135-a760c32a20bf,SDN 14 SIRENJA
60637b57-013c-e111-ac6c-2de5ce69baf6,SDN 18 BALAESANG
404c1358-013c-e111-9f3f-07c666349110,SD NEGERI SAUSU
ffdcd3ca-a7a8-4806-99b2-20dd122f0ea0,MAN MOROWALI
5a20deb4-7879-41aa-9e19-2b00e1d5704c,SMAN 7 MAKASSAR
a40a762e-ca7d-4c9d-8e40-a3d048245792,SMA NEGERI 4 GORONTALO UTARA
ab2b80b3-1c1b-40db-b99e-bccddf535928,SMKN 1 BUNGKU UTARA
b0063958-013c-e111-ad8e-fbc9a9b30b1b,SD NEGERI KAJULANGKO
80bbf457-013c-e111-9224-d3be11937de2,SD NEGERI 5 TOLITOLI
0096c258-013c-e111-a3ac-874ccf41fb9b,SMP NEGERI 2 LUWUK TIMUR
30165558-013c-e111-9f1a-cb46ba9bcb6c,SD BALA KESELAMATAN WINATU
2068b358-013c-e111-b3be-471cda14b8ea,SMP NEGERI 19 SIGI
0086cd58-013c-e111-977e-25b8dc40222c,SMP NEGERI 2 LAMPASIO
40f7ac58-013c-e111-8b32-85a5a7758b0f,SMP NEGERI 2 BANGGAI
344f4a02-e9f3-46f0-8e5b-4562a1ff8656,SMAN 1 BALINGGI
78f2f643-58e5-47ed-b740-27f94a253450,SMAN 2 PAGIMANA
a0d4ef57-013c-e111-9818-3db64a963189,SD NEGERI 1 TOMPOH
603c1c58-013c-e111-902f-df0fd99e6960,SD NEGERI TINOMBO
a0a56458-013c-e111-b06b-17c1b87e46c0,SD ALKHAIRAAT 1 PALU
00805b57-013c-e111-844b-b709e1a0c6c8,SD NEGERI MAKU
40770c58-013c-e111-8fda-7b42202c6373,SD NEGERI TINGKULUI
703d5357-013c-e111-a901-658aea3d5b1e,SD NEGERI TOMPI BUGIS
90829abe-0d26-e111-9bbb-b73461ea40e4,SD NEGERI 133 BANALARA
b01d8857-013c-e111-a301-d78c9ec93766,SDN 7 BANAWA SELATAN
300ee9e2-a4df-e211-8f90-f1a186bc6534,SMP NEGERI 2 TINOMBO
4035d258-013c-e111-8027-8dbeb90da17f,SMP NEGERI 3 PARIGI
60102358-013c-e111-9313-0bf887d3fa99,SD KECIL TERPENCIL KARAMAH BIGA
4026c458-013c-e111-b4aa-61b4348022af,SMP NEGERI 3 NUHON
6ffafdbb-d004-460d-af50-eceb71408a14,SMAN 2 PALU
dafb1fea-a269-4659-a561-30c062eb6c4b,SMAN 1 PAGIMANA
404105cd-642d-e211-9da3-cdca1c4c5af1,SMP NEGERI 6 BANAWA
40b53157-013c-e111-ab1a-6d92038ec26b,SD NEGERI TOGONG SAGU
000e8957-013c-e111-a980-b1aa1ece42a3,SDN 15 BANAWA SELATAN
c0f8125f-32f3-e111-8117-c1255df51561,SD NEGERI TOMPU
30e95957-013c-e111-91cf-3183df190d68,SD INPRES 2 KAMARORA
